house_title,price,more_details_link,location
4 Bed Townhouse with En Suite in Runda,"KSh 120,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3673589,"Runda, Westlands"
2 Bed Villa with En Suite in Diani,"KSh 7,500,000",https://www.buyrentkenya.com/listings/2-bedroom-villa-for-sale-diani-3673569,Diani
4 Bed House with Garden at Ngong,"KSh 7,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ngong-3673067,Ngong
4 Bed Townhouse in Tudor,"KSh 32,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-tudor-3672996,"Tudor, Mombasa Island"
5 Bed Townhouse with En Suite at Lavington,"KSh 65,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3672843,Lavington
3 Bed House with Garden in Spring Valley,"KSh 100,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-spring-valley-3672823,"Spring Valley, Westlands"
4 Bed Townhouse with En Suite in Syokimau,"KSh 27,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3672522,Syokimau
3 Bed Villa with En Suite in Diani,"KSh 7,500,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-3672471,Diani
Townhouse in Kitisuru,"KSh 125,000,000",https://www.buyrentkenya.com/listings/townhouse-for-sale-kitisuru-3671713,"Kitisuru, Westlands"
3 Bed Townhouse in Ukunda,"KSh 35,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-ukunda-6-3409205,Ukunda
2 Bed Villa with En Suite in Diani,"KSh 100,000,000",https://www.buyrentkenya.com/listings/furnished-2-bedroom-villa-for-sale-diani-3671324,Diani
6 Bed Villa with En Suite at Milima Road,"KSh 100,000,000",https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-karen-3670472,"Milima Road, Karen"
5 Bed Villa with En Suite at Sabis International,"KSh 70,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-runda-3670392,"Sabis International, Runda, Westlands"
4 Bed House with En Suite in Karen,"KSh 85,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-karen-3670248,Karen
4 Bed Townhouse with En Suite in Loresho,"KSh 42,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3670237,"Loresho, Westlands"
4 Bed Townhouse with Staff Quarters in Kitisuru,"KSh 125,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-3669959,"Kitisuru, Westlands"
4 Bed House in Kitengela,"KSh 26,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3669900,Kitengela
5 Bed Townhouse with Swimming Pool at Karen,"KSh 105,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-3669760,Karen
4 Bed Villa with En Suite at Kikambala,"KSh 82,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kikambala-3669751,"Sultan Palace, Kikambala"
3 Bed House with Swimming Pool in Murang'a County,"KSh 25,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-muranga-3668674,Murang'a County
5 Bed House with Staff Quarters at Mugutha,"KSh 37,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ruiru-3668961,"Mugutha mukuyu road, Mugutha, Ruiru"
4 Bed House with En Suite in Karen,"KSh 285,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3668519,Karen
3 Bed House with En Suite at Ngong,"KSh 6,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-3668204,Ngong
3 Bed House with En Suite at Mugutha,"KSh 10,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3-3667556,"Mugutha, Ruiru"
4 Bed House with En Suite at Mugutha,"KSh 16,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3667119,"Mugutha, Ruiru"
5 Bed Villa with En Suite in Lavington,"KSh 60,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3666974,Lavington
4 Bed Townhouse with En Suite at Off Kiambu Road Brookhouse,"KSh 62,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3666952,"Off kiambu road brookhouse, Runda, Westlands"
5 Bed Villa in Brookside,"KSh 98,800,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-brookside-3666414,"Brookside, Westlands"
4 Bed House with Garden in Syokimau,"KSh 13,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3666392,Syokimau
4 Bed House with En Suite in Syokimau,"KSh 13,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3666391,Syokimau
4 Bed House with En Suite in Kitengela,"KSh 11,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3666390,Kitengela
4 Bed Townhouse with En Suite in Kileleshwa,"KSh 32,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3666244,Kileleshwa
6 Bed House with Garden in Runda,"KSh 160,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3666077,"Runda, Westlands"
4 Bed Townhouse with En Suite in Kileleshwa,"KSh 30,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3666071,Kileleshwa
3 Bed Villa with En Suite at Malindi,"KSh 6,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-malindi-3665926,Malindi
5 Bed House with En Suite in Nyari,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3665638,"Nyari, Westlands"
4 Bed Villa with En Suite in Diani,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-diani-3-3665716,Diani
4 Bed House at Kitengela Acacia,"KSh 6,800,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3665539,"Kitengela Acacia, Kitengela"
4 Bed House with En Suite at Kitengela Acacia,"KSh 7,800,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3665537,"Kitengela Acacia, Kitengela"
4 Bed House with En Suite at Kitengela Acacia,"KSh 8,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3665535,"Kitengela Acacia, Kitengela"
5 Bed House with En Suite at Nyari Estate,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3665378,"Nyari Estate, Nyari, Westlands"
5 Bed House with En Suite in Kitengela,"KSh 22,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitengela-3665072,Kitengela
3 Bed Villa with En Suite at Watamu,"KSh 35,000,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-watamu-3665001,"Paparemo Beach, Watamu"
7 Bed House with En Suite at Runda,"KSh 19,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-31-3664935,"Runda, Westlands"
5 Bed Townhouse with En Suite in Bamburi,"KSh 19,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-bamburi-3664545,Bamburi
5 Bed Townhouse with En Suite in Waiyaki Way,"KSh 45,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-waiyaki-way-3664530,"Waiyaki Way, Westlands"
5 Bed Villa with En Suite in Lavington,"KSh 62,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3664049,Lavington
6 Bed Villa with Garden in Vipingo,"KSh 76,550,000",https://www.buyrentkenya.com/listings/6-bedroom-villa-for-sale-vipingo-3663899,Vipingo
4 Bed House with Swimming Pool at Vipingo Beach Estate,"KSh 92,440,842",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-vipingo-3663897,"Vipingo Beach Estate, Vipingo"
4 Bed House with En Suite in Ongata Rongai,"KSh 12,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3663847,Ongata Rongai
5 Bed Townhouse with En Suite in Westlands Area,"KSh 85,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-3663767,"Westlands Area, Westlands"
4 Bed Townhouse with En Suite in Kitengela,"KSh 11,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitengela-3663642,Kitengela
4 Bed Townhouse with En Suite at Near Boma Hotel,"KSh 24,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-south-c-3663571,"Near Boma Hotel, South C"
5 Bed House with Garden at Katani Road,"KSh 19,500,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-syokimau-1-3663232,"Katani Road, Syokimau"
4 Bed Townhouse with En Suite at Karuguru Estate,"KSh 18,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kamakis-3662376,"Karuguru Estate, Kamakis, Ruiru"
4 Bed House with En Suite in Thika,"KSh 85,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-3662363,Thika
4 Bed House with Gym at Dairy Farm,"KSh 23,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-kisumu-3662354,"01, Dairy farm, Kisumu"
1 Bed House with En Suite at Metricon Oasis,"KSh 7,600,000",https://www.buyrentkenya.com/listings/1-bedroom-house-for-sale-lavington-3662351,"Pq47+X95, Metricon Oasis, Lavington"
4 Bed House with En Suite at Milimani,"KSh 45,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kisumu-3662293,"12, Milimani, Kisumu"
10 Bed House with En Suite at Milimani,"KSh 300,000,000",https://www.buyrentkenya.com/listings/furnished-10-bedroom-house-for-sale-kisumu-3661834,"12, Milimani, Kisumu"
4 Bed House with En Suite at Milimani,"KSh 26,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kisumu-3661831,"12, Milimani, Kisumu"
6 Bed House with Borehole at Total Petrol Station,"KSh 150,000,000",https://www.buyrentkenya.com/listings/furnished-6-bedroom-house-for-sale-kisumu-3661830,"12, Total petrol station, Kisumu"
5 Bed House with En Suite at Riat/Uzima,"KSh 25,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-sale-kisumu-3661769,"06, Riat/uzima, Kisumu"
5 Bed House with En Suite at Diani,"KSh 100,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-sale-ukunda-3661765,"3, Diani, Ukunda"
4 Bed House with En Suite at Runda,"KSh 28,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-runda-3661761,"3, Runda, Westlands"
4 Bed Villa with En Suite at 9 Ring Rod,"KSh 45,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kisumu-3661756,"9, 9 ring rod, Kisumu"
5 Bed Villa with En Suite at Milimani,"KSh 50,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-villa-for-sale-kisumu-3661750,"12, Milimani, Kisumu"
10 Bed House with En Suite at Godown Kikomi Kisumu,"KSh 150,000,000",https://www.buyrentkenya.com/listings/furnished-10-bedroom-house-for-sale-kisumu-3661747,"12, Godown Kikomi kisumu, Kisumu"
5 Bed House with En Suite at Lavington,"KSh 95,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3661738,"12, Lavington"
4 Bed House with En Suite at Nyambari,"KSh 17,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-limuru-town-1-3661222,"Nyambari, Limuru Town, Limuru"
3 Bed Villa with En Suite in Diani,"KSh 85,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-2-3661374,Diani
4 Bed Townhouse with En Suite at Karen,"KSh 85,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-karen-3660824,Karen
5 Bed Townhouse with En Suite in Lavington,"KSh 140,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3660712,Lavington
4 Bed Townhouse with En Suite in Ngong,"KSh 10,500,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ngong-3660649,Ngong
4 Bed Townhouse with En Suite in Eastern ByPass,"KSh 13,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-eastern-bypass-3660388,"Eastern ByPass, Ruiru"
5 Bed Villa with Swimming Pool in Lavington,"KSh 58,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3660136,Lavington
5 Bed House with En Suite at Eliud Mathu,"KSh 300,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3659851,"99, Eliud Mathu, Runda, Westlands"
7 Bed House with En Suite in Runda,"KSh 240,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-3659246,"Runda, Westlands"
5 Bed Villa with En Suite at Galu,"KSh 75,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-diani-3659188,"Kinondo, Galu, Diani"
4 Bed Townhouse with En Suite at Mount Kenya Road,"KSh 65,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3658764,"Mount Kenya road, Nyali Area, Nyali"
5 Bed House with En Suite in Muthaiga,"KSh 250,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-3529366,Muthaiga
3 Bed Townhouse with En Suite in Kiambu Road,"KSh 43,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kiambu-road-3657021,Kiambu Road
4 Bed Villa with En Suite in Nyali Area,"KSh 53,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-nyali-area-3656693,"Nyali Area, Nyali"
5 Bed House with En Suite in Syokimau,"KSh 20,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-syokimau-3656169,Syokimau
5 Bed Townhouse with En Suite at Convent Drive,"KSh 58,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3656063,"44, Convent drive, Lavington"
3 Bed Townhouse with En Suite in Kiambu Road,"KSh 26,000,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-townhouse-for-sale-kiambu-road-3655810,Kiambu Road
3 Bed Townhouse at Thogoto,"KSh 9,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kikuyu-town-1-3655592,"Thogoto, Kikuyu Town, Kikuyu"
7 Bed Townhouse with En Suite in Lavington,"KSh 135,000,000",https://www.buyrentkenya.com/listings/7-bedroom-townhouse-for-sale-lavington-3655392,Lavington
5 Bed House with En Suite at Muthaiga Road,"KSh 400,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-3655184,"77, Muthaiga Road, Muthaiga"
4 Bed House with En Suite at New Kitisuru,"KSh 80,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3655094,"New Kitisuru, Kitisuru, Westlands"
5 Bed House with En Suite at Muthaiga Close,"KSh 400,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-muthaiga-3654490,"34, Muthaiga close, Muthaiga"
4 Bed House with Garden at Ongata Rongai,"KSh 6,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ongata-rongai-3654128,Ongata Rongai
5 Bed Townhouse with En Suite in Lavington,"KSh 60,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3653805,Lavington
5 Bed Townhouse with En Suite in Nyari,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-nyari-3653532,"Nyari, Westlands"
5 Bed Townhouse with En Suite in Lavington,"KSh 85,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3652953,Lavington
3 Bed Villa with En Suite at Watamu,"KSh 23,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-watamu-3652322,"Mida Creek, Watamu"
4 Bed Townhouse with En Suite at South C Estate Nairobi,"KSh 21,950,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-south-c-3652288,"South c Estate Nairobi, South C estate Nairobi, South C"
4 Bed Villa with En Suite at Kenyatta Road,"KSh 18,550,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kenyatta-road-3652099,Kenyatta Road
5 Bed Townhouse with En Suite at Eldama Park,"KSh 70,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-general-mathenge-3649348,"45, Eldama park, General Mathenge, Westlands"
5 Bed Townhouse with En Suite at Westlands,"KSh 65,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-3649268,"Westlands, Westlands Area"
5 Bed House with En Suite at Faith Avenue,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3648854,"89, Faith Avenue, Runda, Westlands"
4 Bed House with En Suite at Manguo Road,"KSh 20,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-limuru-3648426,"A8, MANGUO ROAD, Limuru"
3 Bed House with En Suite at Acacia,"KSh 7,800,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3645875,"ACACIA, Kitengela"
4 Bed Townhouse with En Suite in Ruaka,"KSh 21,250,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruaka-3645336,Ruaka
4 Bed House with En Suite in Kitisuru,"KSh 75,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3645327,"Kitisuru, Westlands"
5 Bed House with En Suite at Flem Tree,"KSh 115,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3645183,"78, Flem Tree, Runda, Westlands"
5 Bed House with En Suite at Mimosa Road,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3644464,"77, Mimosa Road, Runda, Westlands"
5 Bed House with En Suite at Eliud Mathu Street,"KSh 300,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3644458,"45, Eliud Mathu Street, Runda, Westlands"
5 Bed House with En Suite at Runda Evergreen,"KSh 110,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3643359,"56, Runda Evergreen, Runda, Westlands"
4 Bed House with En Suite in Syokimau,"KSh 18,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3642497,Syokimau
7 Bed Townhouse with En Suite at Evergreen,"KSh 133,000,000",https://www.buyrentkenya.com/listings/7-bedroom-townhouse-for-sale-runda-3640930,"Runda, Evergreen, Westlands"
3 Bed Villa with En Suite in Kitengela,"KSh 12,500,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-kitengela-3640802,Kitengela
5 Bed House with En Suite in Ngong,"KSh 13,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ngong-3639367,Ngong
4 Bed Townhouse with Staff Quarters in Nyali Area,"KSh 30,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3637344,"Nyali Area, Nyali"
4 Bed House in Kizingo,"KSh 43,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kizingo-3637333,"Kizingo, Mombasa Island"
4 Bed House with En Suite at Runda Mhasibu,"KSh 47,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-39-3637295,"Runda Mhasibu, Runda, Westlands"
